,FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15,RECFACPTH09,RECFACPTH14,RECFACPTH14 ,PCT_DIABETES_ADULTS13_CLASS
2327,45023,13.0,13.8,32.5,36.1,23.599999999999994,0.030111400000000007,0.0309243,0.0309243,2
2328,45025,12.8,14.8,32.7,34.8,23.599999999999994,0.064325228,0.043360400000000014,0.043360400000000014,2
2329,45027,13.9,17.2,35.9,42.3,23.599999999999994,0.0572377,0.0,0.0,3
2330,45029,13.3,16.5,33.7,39.0,23.599999999999994,0.0514615,0.0529507,0.0529507,2
2331,45031,13.5,14.6,32.4,37.7,23.599999999999994,0.08732988900000001,0.07374739999999999,0.07374739999999999,2
2332,45033,13.5,16.5,35.8,37.4,23.599999999999994,0.0,0.0,0.0,2
2333,45035,10.1,10.4,29.8,33.9,23.599999999999994,0.0524109,0.0404125,0.0404125,2
2334,45037,10.0,14.1,33.8,32.7,23.599999999999994,0.0369932,0.0,0.0,2
2335,45039,14.5,18.6,36.0,41.3,23.599999999999994,0.0,0.0,0.0,3
2336,45041,12.0,14.1,32.5,34.1,23.599999999999994,0.0514252,0.0574585,0.0574585,2
2337,45043,12.7,14.4,32.2,30.8,23.599999999999994,0.082823966,0.049364,0.049364,2
2338,45045,8.9,10.4,25.8,28.1,23.599999999999994,0.134331867,0.136716161,0.136716161,2
2339,45047,12.1,13.2,32.7,33.5,23.599999999999994,0.057472900000000014,0.0575374,0.0575374,2
2340,45049,14.7,15.1,37.7,42.0,23.599999999999994,0.0471587,0.0,0.0,2
2341,45051,10.6,11.1,27.7,29.8,23.599999999999994,0.116699292,0.08031268400000001,0.08031268400000001,2
2342,45053,13.0,15.0,35.4,37.0,23.599999999999994,0.0412643,0.0,0.0,2
2343,45055,11.7,12.6,30.5,31.7,23.599999999999994,0.065420408,0.079162774,0.079162774,2
2344,45057,12.0,11.8,31.5,31.3,23.599999999999994,0.039791,0.072150072,0.072150072,2
2345,45059,11.7,15.0,33.9,40.8,23.599999999999994,0.074741767,0.0300603,0.0300603,2
2346,45061,13.8,16.9,36.7,44.3,23.599999999999994,0.0,0.0,0.0,3
2347,45063,9.1,9.9,28.3,33.4,23.599999999999994,0.108115204,0.107957163,0.107957163,1
2348,45065,13.9,17.6,32.2,35.2,23.599999999999994,0.0,0.0,0.0,3
2349,45067,14.4,17.2,35.5,39.9,23.599999999999994,0.0300508,0.0313156,0.0313156,3
2350,45069,13.5,15.2,38.5,39.2,23.599999999999994,0.034259500000000005,0.0358115,0.0358115,2
2351,45071,11.3,15.7,34.4,35.5,23.599999999999994,0.05345740000000001,0.0264669,0.0264669,2
2352,45073,11.7,12.0,28.2,28.0,23.599999999999994,0.0270896,0.06649643599999999,0.06649643599999999,2
2353,45075,14.3,15.1,38.5,41.9,23.599999999999994,0.0539054,0.0555001,0.0555001,2
2354,45077,10.0,11.9,27.7,30.2,23.599999999999994,0.083904584,0.116309983,0.116309983,2
2355,45079,10.8,11.1,30.1,32.6,23.599999999999994,0.089416034,0.08715877300000001,0.08715877300000001,2
2356,45081,11.8,13.0,30.8,35.6,23.599999999999994,0.0508208,0.0,0.0,2
2357,45083,10.6,12.8,30.0,30.5,23.599999999999994,0.109411121,0.112420028,0.112420028,2
2358,45085,13.4,14.3,35.3,34.4,23.599999999999994,0.0560727,0.0370648,0.0370648,2
2359,45087,12.1,15.6,33.0,36.9,23.599999999999994,0.068728522,0.035873199999999994,0.035873199999999994,2
2360,45089,14.4,17.5,39.2,42.5,23.599999999999994,0.05776669999999999,0.030585700000000007,0.030585700000000007,3
2361,45091,9.0,12.0,30.0,29.4,23.599999999999994,0.084967086,0.110048666,0.110048666,2
2362,46003,8.8,8.7,27.9,28.0,28.099999999999994,0.0,0.0,0.0,1
2363,46005,8.1,9.4,30.1,32.0,28.099999999999994,0.231374364,0.165116407,0.165116407,1
2364,46007,10.5,14.6,34.2,36.6,28.099999999999994,0.0,0.0,0.0,2
2365,46009,8.0,9.4,29.8,29.6,28.099999999999994,0.0,0.0,0.0,1
2366,46011,6.1,6.1,27.9,27.4,28.099999999999994,0.06303381799999999,0.15008705,0.15008705,1
2367,46013,7.6,8.4,29.5,32.2,28.099999999999994,0.193471712,0.10414497,0.10414497,1
2368,46015,7.7,10.1,29.4,34.4,28.099999999999994,0.385802469,0.18835939,0.18835939,2
2369,46017,13.6,16.2,39.1,42.0,28.099999999999994,0.0,0.0,0.0,2
2370,46019,8.1,8.4,28.5,31.3,28.099999999999994,0.200220242,0.097106234,0.097106234,1
2371,46021,9.7,9.9,27.3,30.9,28.099999999999994,0.0,0.0,0.0,1
2372,46023,10.1,11.7,33.4,33.6,28.099999999999994,0.0,0.107677399,0.107677399,2
2373,46025,8.9,10.4,29.8,30.6,28.099999999999994,0.0,0.0,0.0,2
2374,46027,5.8,7.7,28.7,31.1,28.099999999999994,0.144446049,0.071777204,0.071777204,1
2375,46029,6.7,8.3,28.5,31.2,28.099999999999994,0.184250286,0.214761257,0.214761257,1
2376,46031,11.9,13.3,39.0,40.9,28.099999999999994,0.0,0.0,0.0,2
2377,46033,7.9,10.7,27.9,29.7,28.099999999999994,0.123533045,0.118413262,0.118413262,2
2378,46035,7.2,9.4,28.4,34.3,28.099999999999994,0.15482272800000002,0.150867488,0.150867488,1
2379,46037,9.6,11.2,28.9,30.8,28.099999999999994,0.0,0.0,0.0,2
2380,46039,8.3,10.8,27.9,33.3,28.099999999999994,0.0,0.0,0.0,2
2381,46041,13.5,15.6,38.9,39.9,28.099999999999994,0.0,0.0,0.0,2
2382,46043,9.5,11.0,29.9,29.8,28.099999999999994,0.0,0.0,0.0,2
2383,46045,8.5,9.0,28.9,29.1,28.099999999999994,0.0,0.0,0.0,1
2384,46047,9.8,11.2,29.3,31.7,28.099999999999994,0.283446712,0.146092038,0.146092038,2
2385,46049,8.7,9.8,28.1,29.3,28.099999999999994,0.0,0.0,0.0,1
2386,46051,9.3,8.3,28.0,30.6,28.099999999999994,0.135703623,0.138102472,0.138102472,1
2387,46053,10.9,10.4,29.7,32.2,28.099999999999994,0.0,0.0,0.0,2
2388,46055,9.4,10.3,28.3,30.1,28.099999999999994,0.0,0.0,0.0,2
2389,46057,8.0,9.7,29.0,30.8,28.099999999999994,0.0,0.0,0.0,1
2390,46059,10.0,10.5,28.9,29.9,28.099999999999994,0.0,0.298953662,0.298953662,2
2391,46061,7.0,8.3,28.3,28.9,28.099999999999994,0.0,0.292483182,0.292483182,1
2392,46063,7.5,8.1,29.0,32.4,28.099999999999994,0.0,0.0,0.0,1
2393,46065,8.9,9.5,29.5,28.3,28.099999999999994,0.177862098,0.170048747,0.170048747,1
2394,46067,8.8,10.5,29.3,31.0,28.099999999999994,0.0,0.0,0.0,2
2395,46069,10.2,10.5,31.4,30.5,28.099999999999994,0.0,0.0,0.0,2
2396,46071,11.4,11.2,32.4,34.8,28.099999999999994,0.0,0.0,0.0,2
2397,46073,8.6,9.9,26.6,27.8,28.099999999999994,0.0,0.0,0.0,1
2398,46075,8.7,10.9,29.6,29.3,28.099999999999994,0.0,0.0,0.0,2
2399,46077,8.2,10.0,26.8,33.8,28.099999999999994,0.0,0.0,0.0,1
2400,46079,7.2,8.6,29.0,31.3,28.099999999999994,0.0,0.080853816,0.080853816,1
2401,46081,6.8,7.3,23.6,25.7,28.099999999999994,0.210251882,0.202782171,0.202782171,1
2402,46083,5.5,6.6,25.6,28.7,28.099999999999994,0.160838197,0.135795763,0.135795763,1
2403,46085,10.2,10.4,33.2,33.5,28.099999999999994,0.0,0.0,0.0,2
2404,46087,7.9,9.0,27.4,28.5,28.099999999999994,0.178826896,0.0,0.0,1
2405,46089,9.4,11.8,27.4,27.3,28.099999999999994,0.0,0.0,0.0,2
2406,46091,9.4,9.6,27.9,32.2,28.099999999999994,0.0,0.0,0.0,1
2407,46093,7.3,8.4,25.8,27.0,28.099999999999994,0.0395038,0.148417498,0.148417498,1
2408,46095,12.1,13.2,32.6,32.4,28.099999999999994,0.0,0.0,0.0,2
2409,46097,9.1,10.6,28.4,31.4,28.099999999999994,0.415454923,0.0,0.0,2
2410,46099,7.0,7.9,28.2,27.8,28.099999999999994,0.118707043,0.153104187,0.153104187,1
2411,46101,8.3,11.0,29.7,32.9,28.099999999999994,0.0,0.0,0.0,2
2412,46103,7.5,8.4,25.9,27.3,28.099999999999994,0.130201813,0.129339813,0.129339813,1
2413,46105,9.6,10.1,28.6,32.8,28.099999999999994,0.0,0.0,0.0,2
2414,46107,9.5,11.0,28.0,29.2,28.099999999999994,0.438020149,0.0,0.0,2
2415,46109,9.9,12.0,32.6,32.0,28.099999999999994,0.0,0.0,0.0,2
2416,46111,8.0,10.2,30.1,29.7,28.099999999999994,0.0,0.0,0.0,2
2417,46113,12.4,15.8,41.0,42.9,28.099999999999994,0.0,0.0,0.0,2
2418,46115,8.7,9.9,29.4,31.4,28.099999999999994,0.155400155,0.15156107900000002,0.15156107900000002,1
2419,46117,7.9,9.8,29.4,33.4,28.099999999999994,0.0,0.0,0.0,1
2420,46119,8.2,9.3,30.4,33.1,28.099999999999994,0.0,0.0,0.0,1
2421,46121,12.0,18.2,36.2,38.0,28.099999999999994,0.0,0.0,0.0,3
2422,46123,9.3,10.7,31.9,30.7,28.099999999999994,0.532292406,0.181422351,0.181422351,2
2423,46125,8.7,8.4,27.9,32.9,28.099999999999994,0.120235662,0.0,0.0,1
2424,46127,7.1,9.2,29.7,30.4,28.099999999999994,0.141572875,0.0,0.0,1
2425,46129,10.4,10.7,29.8,28.4,28.099999999999994,0.186185068,0.0,0.0,2
2426,46135,8.0,7.9,29.2,30.0,28.099999999999994,0.22390399,0.17633574300000002,0.17633574300000002,1
2427,46137,12.2,16.5,37.6,42.0,28.099999999999994,0.365363537,0.353857042,0.353857042,2
2428,47001,13.1,12.3,30.1,31.7,25.90000000000001,0.053311300000000006,0.079440737,0.079440737,2
2429,47003,11.3,11.5,30.1,32.1,25.90000000000001,0.08919612,0.0428936,0.0428936,2
2430,47005,13.5,14.3,31.3,32.4,25.90000000000001,0.0,0.0,0.0,2
2431,47007,11.6,12.5,32.9,32.7,25.90000000000001,0.0,0.0,0.0,2
2432,47009,11.2,13.7,31.5,34.0,25.90000000000001,0.0570548,0.0554065,0.0554065,2
2433,47011,12.0,14.3,29.1,34.9,25.90000000000001,0.09150061,0.07768875900000001,0.07768875900000001,2
2434,47013,13.2,13.4,33.1,32.5,25.90000000000001,0.098063251,0.0501027,0.0501027,2
2435,47015,10.5,12.9,30.8,33.3,25.90000000000001,0.0,0.0,0.0,2
2436,47017,12.7,14.6,33.2,32.4,25.90000000000001,0.035119800000000014,0.070497004,0.070497004,2
2437,47019,12.8,14.2,34.4,31.8,25.90000000000001,0.0520481,0.0,0.0,2
2438,47021,10.0,12.3,30.1,33.8,25.90000000000001,0.0255297,0.0251484,0.0251484,2
2439,47023,13.3,14.7,33.0,32.0,25.90000000000001,0.059297900000000014,0.057540699999999986,0.057540699999999986,2
2440,47025,11.4,14.8,30.4,30.8,25.90000000000001,0.0311954,0.0316536,0.0316536,2
2441,47027,11.8,13.9,32.4,31.3,25.90000000000001,0.0,0.0,0.0,2
2442,47029,13.2,15.8,34.9,34.4,25.90000000000001,0.08377314200000001,0.0565387,0.0565387,2
2443,47031,13.1,13.1,33.8,35.9,25.90000000000001,0.056804199999999985,0.111892285,0.111892285,2
2444,47033,12.9,13.8,32.7,33.0,25.90000000000001,0.068620051,0.0,0.0,2
2445,47035,11.5,18.2,29.0,29.2,25.90000000000001,0.0538871,0.0517375,0.0517375,3
2446,47037,9.4,10.6,30.3,30.9,25.90000000000001,0.095006828,0.121194529,0.121194529,2
2447,47039,12.4,15.0,29.4,36.3,25.90000000000001,0.08489685,0.085719184,0.085719184,2
2448,47041,11.7,14.4,31.4,31.8,25.90000000000001,0.0,0.0,0.0,2
2449,47043,10.7,12.6,30.6,35.9,25.90000000000001,0.101255569,0.07909046,0.07909046,2
2450,47045,12.7,15.8,35.8,37.2,25.90000000000001,0.078423171,0.105443522,0.105443522,2
2451,47047,11.5,17.6,34.6,31.1,25.90000000000001,0.0521023,0.0,0.0,3
2452,47049,12.6,14.6,31.3,35.5,25.90000000000001,0.0556328,0.0,0.0,2
2453,47051,11.8,13.1,32.5,30.9,25.90000000000001,0.097226611,0.09661369,0.09661369,2
2454,47053,13.0,13.1,33.5,32.3,25.90000000000001,0.121028744,0.121280724,0.121280724,2
2455,47055,12.2,14.4,34.0,32.1,25.90000000000001,0.067351406,0.0346584,0.0346584,2
2456,47057,12.3,14.4,30.5,35.0,25.90000000000001,0.0,0.0,0.0,2
2457,47059,11.0,12.3,32.8,29.8,25.90000000000001,0.0145467,0.0146338,0.0146338,2
2458,47061,11.3,15.2,29.5,31.3,25.90000000000001,0.072584743,0.074487896,0.074487896,2
2459,47063,12.4,13.9,31.4,30.8,25.90000000000001,0.0481309,0.015864,0.015864,2
2460,47065,11.3,12.2,29.3,30.2,25.90000000000001,0.108218927,0.145208132,0.145208132,2
2461,47067,11.9,13.0,30.4,30.6,25.90000000000001,0.0,0.0,0.0,2
2462,47069,12.3,14.7,38.3,37.8,25.90000000000001,0.0362161,0.11554015,0.11554015,2
2463,47071,11.7,13.8,29.6,31.9,25.90000000000001,0.15358034199999998,0.15461925,0.15461925,2
2464,47073,13.7,14.4,33.1,32.9,25.90000000000001,0.0527649,0.017625799999999997,0.017625799999999997,2
2465,47075,13.2,15.3,36.1,38.4,25.90000000000001,0.106044539,0.0549904,0.0549904,2
2466,47077,10.9,15.9,32.8,34.8,25.90000000000001,0.072077267,0.142811239,0.142811239,2
2467,47079,11.7,14.0,31.7,33.7,25.90000000000001,0.0310231,0.0621041,0.0621041,2
2468,47081,10.9,12.2,29.5,32.1,25.90000000000001,0.0,0.0,0.0,2
2469,47083,12.1,15.2,31.1,33.2,25.90000000000001,0.119402985,0.0,0.0,2
2470,47085,12.5,14.1,31.6,35.6,25.90000000000001,0.05412130000000001,0.0,0.0,2
2471,47087,13.5,13.8,32.3,34.7,25.90000000000001,0.0,0.0,0.0,2
2472,47089,11.4,12.3,30.4,34.2,25.90000000000001,0.0194977,0.0,0.0,2
2473,47091,11.5,14.1,30.5,29.2,25.90000000000001,0.054936,0.0559942,0.0559942,2
2474,47093,11.2,11.2,28.6,29.7,25.90000000000001,0.095465394,0.098073305,0.098073305,2
2475,47095,11.1,13.5,34.8,37.5,25.90000000000001,0.0,0.0,0.0,2
2476,47097,10.2,15.4,34.4,38.3,25.90000000000001,0.0,0.0,0.0,2
2477,47099,12.6,14.2,31.5,34.0,25.90000000000001,0.072311809,0.0,0.0,2
2478,47101,11.7,14.5,29.8,34.3,25.90000000000001,0.0,0.0,0.0,2
2479,47103,10.7,14.2,30.8,32.1,25.90000000000001,0.150884181,0.08918750199999999,0.08918750199999999,2
2480,47105,12.0,13.3,30.5,27.5,25.90000000000001,0.041718800000000014,0.098481417,0.098481417,2
2481,47107,12.1,14.1,32.4,33.7,25.90000000000001,0.0191088,0.0,0.0,2
2482,47109,14.1,16.9,33.5,38.6,25.90000000000001,0.115651503,0.0,0.0,3
2483,47111,12.2,14.2,33.0,34.2,25.90000000000001,0.0,0.0,0.0,2
2484,47113,11.2,14.2,31.6,34.3,25.90000000000001,0.12279104,0.132412557,0.132412557,2
2485,47115,11.9,15.9,34.5,32.9,25.90000000000001,0.071065629,0.0352026,0.0352026,2
2486,47117,12.0,14.4,32.2,31.3,25.90000000000001,0.065782982,0.063961112,0.063961112,2
2487,47119,11.6,11.9,32.5,33.6,25.90000000000001,0.111544897,0.070163129,0.070163129,2
2488,47121,11.4,14.2,31.9,27.9,25.90000000000001,0.0,0.0,0.0,2
2489,47123,11.4,14.7,31.1,35.5,25.90000000000001,0.067657473,0.0442155,0.0442155,2
2490,47125,11.7,9.8,30.9,29.0,25.90000000000001,0.0592186,0.084227815,0.084227815,1
2491,47127,11.9,14.0,31.5,32.0,25.90000000000001,0.0,0.0,0.0,2
2492,47129,11.5,12.3,30.3,30.3,25.90000000000001,0.0,0.0,0.0,2
2493,47131,13.4,15.5,31.6,33.6,25.90000000000001,0.09436633,0.096958728,0.096958728,2
2494,47133,11.1,15.1,29.6,33.0,25.90000000000001,0.090958705,0.0453968,0.0453968,2
2495,47135,11.5,16.3,32.6,31.4,25.90000000000001,0.0,0.0,0.0,2
2496,47137,13.1,15.0,31.2,33.1,25.90000000000001,0.0,0.0,0.0,2
2497,47139,12.0,13.7,31.1,34.9,25.90000000000001,0.0,0.0,0.0,2
2498,47141,11.3,12.5,29.4,32.6,25.90000000000001,0.06985289,0.121351042,0.121351042,2
2499,47143,11.5,13.7,31.3,30.4,25.90000000000001,0.063057666,0.0612726,0.0612726,2
2500,47145,12.6,13.4,32.2,34.1,25.90000000000001,0.091967554,0.056874199999999986,0.056874199999999986,2
2501,47147,11.9,12.8,31.4,35.6,25.90000000000001,0.045598900000000005,0.0146888,0.0146888,2
2502,47149,9.3,9.9,30.6,33.0,25.90000000000001,0.06947714599999999,0.062304,0.062304,1
2503,47151,11.8,13.4,30.9,28.9,25.90000000000001,0.0,0.0,0.0,2
2504,47153,10.7,13.5,31.3,28.3,25.90000000000001,0.141472731,0.068008705,0.068008705,2
2505,47155,12.0,12.2,28.8,30.6,25.90000000000001,0.067343091,0.063084849,0.063084849,2
2506,47157,11.9,12.2,33.7,32.6,25.90000000000001,0.068289648,0.080954151,0.080954151,2
2507,47159,11.8,13.6,30.2,36.8,25.90000000000001,0.0520318,0.0,0.0,2
2508,47161,11.5,15.2,32.8,31.4,25.90000000000001,0.0,0.0,0.0,2
2509,47163,12.9,14.4,31.2,30.1,25.90000000000001,0.172346659,0.146452973,0.146452973,2
2510,47165,11.6,11.8,29.1,29.7,25.90000000000001,0.094447138,0.092642989,0.092642989,2
2511,47167,11.1,13.5,33.8,35.4,25.90000000000001,0.0328591,0.048683099999999986,0.048683099999999986,2
2512,47169,11.9,13.2,31.9,32.9,25.90000000000001,0.0,0.0,0.0,2
2513,47171,13.9,14.7,31.0,33.4,25.90000000000001,0.0544455,0.111339977,0.111339977,2
2514,47173,11.0,13.8,29.4,31.0,25.90000000000001,0.0520156,0.0,0.0,2
2515,47175,11.9,14.6,31.1,32.1,25.90000000000001,0.180505415,0.0,0.0,2
2516,47177,10.5,16.3,32.9,31.4,25.90000000000001,0.0503664,0.0500388,0.0500388,2
2517,47179,11.4,12.9,29.4,32.2,25.90000000000001,0.08217467,0.063370352,0.063370352,2
2518,47181,10.6,12.3,29.8,32.7,25.90000000000001,0.0,0.0,0.0,2
2519,47183,10.8,14.7,30.7,30.9,25.90000000000001,0.0,0.0,0.0,2
2520,47185,11.2,13.6,30.5,31.2,25.90000000000001,0.077552445,0.0380214,0.0380214,2
2521,47187,8.6,9.2,27.4,25.9,25.90000000000001,0.15526917,0.185161724,0.185161724,1
2522,47189,10.4,12.7,31.9,31.7,25.90000000000001,0.097908322,0.071784074,0.071784074,2
2523,48001,10.6,11.7,28.3,31.6,25.532395061728486,0.0513611,0.034706,0.034706,2
2524,48003,9.1,8.8,28.0,28.1,25.532395061728486,0.06848846,0.0,0.0,1
2525,48005,9.3,12.9,30.0,37.5,25.532395061728486,0.092991898,0.056980099999999985,0.056980099999999985,2
2526,48007,10.9,12.1,26.8,26.9,25.532395061728486,0.085870079,0.0800897,0.0800897,2
2527,48009,10.2,10.6,27.6,27.1,25.532395061728486,0.110827884,0.0,0.0,2
2528,48011,10.4,10.6,27.8,27.2,25.532395061728486,0.0,0.0,0.0,2
2529,48013,8.9,10.8,26.8,27.9,25.532395061728486,0.089639872,0.062795663,0.062795663,2
2530,48015,9.8,9.7,28.0,27.0,25.532395061728486,0.035393199999999986,0.137390946,0.137390946,1
2531,48017,9.4,9.5,28.0,26.7,25.532395061728486,0.0,0.14471779999999998,0.14471779999999998,1
2532,48019,9.4,11.3,26.3,27.1,25.532395061728486,0.0491039,0.0478652,0.0478652,2
2533,48021,10.3,9.7,30.0,33.1,25.532395061728486,0.054357400000000014,0.0512367,0.0512367,1
2534,48023,10.8,12.2,27.5,28.1,25.532395061728486,0.0,0.0,0.0,2
2535,48025,8.1,8.7,29.1,29.3,25.532395061728486,0.094150138,0.091288075,0.091288075,1
2536,48027,10.9,9.2,29.2,29.0,25.532395061728486,0.053147300000000015,0.091146625,0.091146625,1
2537,48029,8.1,8.9,25.6,27.3,25.532395061728486,0.07237658599999999,0.075436481,0.075436481,1
2538,48031,8.7,11.2,27.8,28.7,25.532395061728486,0.0,0.0,0.0,2
2539,48033,9.5,11.3,27.6,27.3,25.532395061728486,0.0,0.0,0.0,2
2540,48035,9.9,10.2,25.8,27.8,25.532395061728486,0.0,0.0,0.0,2
2541,48037,9.5,12.7,28.8,32.4,25.532395061728486,0.097581074,0.096488877,0.096488877,2
2542,48039,10.3,9.1,28.2,31.2,25.532395061728486,0.064675523,0.070979877,0.070979877,1
2543,48041,7.4,7.6,26.1,28.4,25.532395061728486,0.08880345199999999,0.100405447,0.100405447,1
2544,48043,8.2,9.7,25.5,27.7,25.532395061728486,0.110448421,0.109015589,0.109015589,1
2545,48045,11.7,11.2,27.5,26.4,25.532395061728486,0.611995104,0.651041667,0.651041667,2
2546,48047,9.9,10.8,26.9,27.2,25.532395061728486,0.0,0.0,0.0,2
2547,48049,9.6,9.5,25.8,25.2,25.532395061728486,0.105260388,0.079674926,0.079674926,1
2548,48051,11.0,12.2,28.0,29.8,25.532395061728486,0.117123448,0.115921869,0.115921869,2
2549,48053,9.6,10.0,27.0,30.0,25.532395061728486,0.070404356,0.133502436,0.133502436,1
2550,48055,9.0,9.8,28.6,26.4,25.532395061728486,0.052869500000000014,0.0251193,0.0251193,1
2551,48057,9.5,11.6,28.0,29.1,25.532395061728486,0.0,0.0,0.0,2
2552,48059,9.5,11.0,28.6,28.4,25.532395061728486,0.0,0.074002812,0.074002812,2
2553,48061,8.7,9.3,26.7,33.2,25.532395061728486,0.0399697,0.0404384,0.0404384,1
2554,48063,10.5,11.2,28.9,31.8,25.532395061728486,0.0,0.0,0.0,2
2555,48065,10.6,11.0,27.8,28.4,25.532395061728486,0.0,0.0,0.0,2
2556,48067,11.0,13.7,29.3,31.3,25.532395061728486,0.0330066,0.0,0.0,2
2557,48069,10.1,9.3,27.4,28.1,25.532395061728486,0.0,0.0,0.0,1
2558,48071,9.3,9.6,28.1,28.6,25.532395061728486,0.0584283,0.0262158,0.0262158,1
2559,48073,9.2,11.6,29.6,30.1,25.532395061728486,0.0594684,0.0392912,0.0392912,2
2560,48075,9.1,9.0,27.7,27.0,25.532395061728486,0.142247511,0.14106362,0.14106362,1
2561,48077,9.4,11.2,28.8,29.4,25.532395061728486,0.0,0.0,0.0,2
2562,48079,10.6,10.9,28.5,26.9,25.532395061728486,0.0,0.0,0.0,2
2563,48081,11.3,12.6,26.6,28.1,25.532395061728486,0.0,0.0,0.0,2
2564,48083,10.2,11.6,26.2,28.1,25.532395061728486,0.112777715,0.0,0.0,2
2565,48085,7.4,7.9,23.4,24.6,25.532395061728486,0.099243788,0.108445045,0.108445045,1
2566,48087,10.7,10.7,27.7,28.0,25.532395061728486,0.328731098,0.331455088,0.331455088,2
2567,48089,11.0,11.3,28.1,28.5,25.532395061728486,0.192455735,0.0482649,0.0482649,2
2568,48091,8.5,8.8,24.6,26.7,25.532395061728486,0.131640809,0.129351464,0.129351464,1
2569,48093,10.4,10.8,26.6,28.3,25.532395061728486,0.143760782,0.0,0.0,2
2570,48095,8.3,8.7,28.7,27.5,25.532395061728486,0.0,0.0,0.0,1
2571,48097,11.3,10.3,28.5,29.2,25.532395061728486,0.104131414,0.077397384,0.077397384,2
2572,48099,8.1,9.1,28.1,30.3,25.532395061728486,0.0535669,0.0397025,0.0397025,1
2573,48101,12.0,12.3,27.5,27.4,25.532395061728486,0.0,0.0,0.0,2
2574,48103,10.1,8.8,28.5,29.3,25.532395061728486,0.0,0.0,0.0,1
2575,48105,10.1,9.9,28.5,27.9,25.532395061728486,0.0,0.0,0.0,1
2576,48107,9.9,9.8,27.5,27.8,25.532395061728486,0.0,0.0,0.0,1
2577,48109,10.0,10.0,26.8,27.6,25.532395061728486,0.0,0.0,0.0,1
2578,48111,8.8,8.0,27.5,31.5,25.532395061728486,0.0,0.0,0.0,1
2579,48113,9.3,9.1,28.3,27.6,25.532395061728486,0.07628779299999999,0.075040558,0.075040558,1
2580,48115,9.8,9.1,28.8,29.9,25.532395061728486,0.072774907,0.0,0.0,1
2581,48117,9.3,8.7,27.5,29.4,25.532395061728486,0.0523999,0.052096900000000015,0.052096900000000015,1
2582,48119,10.3,11.9,28.0,28.0,25.532395061728486,0.0,0.0,0.0,2
2583,48121,8.5,8.0,28.5,22.1,25.532395061728486,0.084654195,0.08627978800000001,0.08627978800000001,1
2584,48123,10.5,11.6,28.3,30.6,25.532395061728486,0.0498803,0.0,0.0,2
2585,48125,9.8,9.9,28.4,26.6,25.532395061728486,0.0,0.0,0.0,1
2586,48127,9.1,9.3,27.8,29.9,25.532395061728486,0.0,0.0,0.0,1
2587,48129,10.9,11.1,26.8,27.6,25.532395061728486,0.0,0.0,0.0,2
2588,48131,9.4,9.9,26.6,27.8,25.532395061728486,0.0,0.0,0.0,1
2589,48133,10.4,12.2,27.1,28.2,25.532395061728486,0.108125642,0.0,0.0,2
2590,48135,9.4,8.9,29.7,31.6,25.532395061728486,0.08763601800000001,0.077970683,0.077970683,1
2591,48137,9.0,11.8,28.1,27.1,25.532395061728486,0.0,0.0,0.0,2
2592,48139,8.3,9.9,29.5,29.8,25.532395061728486,0.07463091599999999,0.081598323,0.081598323,1
2593,48141,7.7,9.5,23.8,28.4,25.532395061728486,0.0648229,0.075586062,0.075586062,1
2594,48143,8.8,8.9,27.6,28.2,25.532395061728486,0.106399957,0.074725384,0.074725384,1
2595,48145,11.0,11.5,29.0,29.8,25.532395061728486,0.0,0.0,0.0,2
2596,48147,9.6,10.4,26.2,28.4,25.532395061728486,0.029529000000000007,0.0592557,0.0592557,2
2597,48149,10.8,11.6,27.1,27.1,25.532395061728486,0.081732734,0.040269,0.040269,2
2598,48151,10.8,11.7,27.2,26.7,25.532395061728486,0.0,0.0,0.0,2
2599,48153,10.7,11.4,27.7,26.8,25.532395061728486,0.0,0.0,0.0,2
2600,48155,11.4,11.7,26.7,26.3,25.532395061728486,0.0,0.0,0.0,2
2601,48157,8.2,8.4,25.4,23.9,25.532395061728486,0.0597403,0.07149683700000001,0.07149683700000001,1
2602,48159,9.5,11.3,26.9,26.9,25.532395061728486,0.0,0.0,0.0,2
2603,48161,10.1,11.0,29.4,28.5,25.532395061728486,0.0506509,0.101204332,0.101204332,2
2604,48163,8.2,8.6,27.1,27.5,25.532395061728486,0.0584112,0.0539636,0.0539636,1
2605,48165,9.0,8.9,27.7,30.6,25.532395061728486,0.0,0.0,0.0,1
2606,48167,9.7,9.8,27.5,27.6,25.532395061728486,0.086978304,0.085933074,0.085933074,1
2607,48169,9.6,8.3,28.4,27.5,25.532395061728486,0.0,0.0,0.0,1
2608,48171,10.1,13.3,25.5,26.8,25.532395061728486,0.20318595600000006,0.039185000000000005,0.039185000000000005,2
2609,48173,9.7,9.6,27.8,26.8,25.532395061728486,0.0,0.0,0.0,1
2610,48175,10.0,11.9,26.5,29.2,25.532395061728486,0.139723348,0.0,0.0,2
2611,48177,10.1,12.0,28.1,29.5,25.532395061728486,0.101895252,0.146613234,0.146613234,2
2612,48179,10.7,10.9,29.8,28.4,25.532395061728486,0.0,0.08679048800000001,0.08679048800000001,2
2613,48181,9.0,9.3,25.1,28.9,25.532395061728486,0.108271077,0.08904431199999999,0.08904431199999999,1
