FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15,RECFACPTH09,RECFACPTH14,RECFACPTH14 
19067,9.0,12.1,28.6,31.0,25.532395061728486,0.12309207300000001,0.12440131900000001,0.12440131900000001
19069,9.0,10.2,29.1,32.6,25.532395061728486,0.09384384400000001,0.095822154,0.095822154
19071,8.7,9.5,29.3,32.9,25.532395061728486,0.0,0.0,0.0
19073,8.9,10.4,28.4,29.6,25.532395061728486,0.21438525,0.0,0.0
19075,8.6,11.0,28.0,31.7,25.532395061728486,0.0,0.0,0.0
19077,8.2,9.4,28.1,35.9,25.532395061728486,0.0,0.09326618199999999,0.09326618199999999
19079,8.2,10.3,28.7,30.6,25.532395061728486,0.063536438,0.066150691,0.066150691
19081,8.9,9.9,29.8,35.4,25.532395061728486,0.17588602600000003,0.09068649699999999,0.09068649699999999
19083,8.8,10.5,28.3,34.8,25.532395061728486,0.057028800000000004,0.0,0.0
19085,8.4,11.7,29.2,32.3,25.532395061728486,0.0,0.0,0.0
19087,8.0,11.5,28.4,34.6,25.532395061728486,0.148500149,0.0494633,0.0494633
19089,8.6,10.3,27.6,31.1,25.532395061728486,0.2090301,0.105831305,0.105831305
19091,8.7,9.7,28.3,31.8,25.532395061728486,0.101595042,0.10373444,0.10373444
19093,8.8,10.1,28.4,28.2,25.532395061728486,0.0,0.142005112,0.142005112
19095,8.7,8.7,29.7,30.7,25.532395061728486,0.0609533,0.0,0.0
19097,8.2,11.7,29.0,33.1,25.532395061728486,0.05040069999999999,0.0513294,0.0513294
19099,8.6,9.7,31.6,32.2,25.532395061728486,0.10846281099999999,0.0271209,0.0271209
19101,8.3,10.6,29.0,27.5,25.532395061728486,0.17876296,0.173160173,0.173160173
19103,5.6,5.4,23.4,23.0,25.532395061728486,0.069303271,0.11947683199999999,0.11947683199999999
19105,7.9,10.2,28.3,37.6,25.532395061728486,0.09726680300000001,0.0,0.0
19107,8.6,11.0,28.3,29.9,25.532395061728486,0.094768764,0.0,0.0
19109,8.8,11.0,27.4,32.7,25.532395061728486,0.06397952700000001,0.06569439,0.06569439
19111,8.3,11.1,28.5,31.9,25.532395061728486,0.139446676,0.141699257,0.141699257
19113,8.0,10.3,29.2,31.0,25.532395061728486,0.11892473,0.13777204199999998,0.13777204199999998
19115,8.2,9.8,29.2,37.4,25.532395061728486,0.0,0.0,0.0
19117,8.1,11.6,28.8,33.8,25.532395061728486,0.223513634,0.114929318,0.114929318
19119,8.0,9.3,27.1,31.9,25.532395061728486,0.086527646,0.0,0.0
19121,8.0,10.0,28.5,34.2,25.532395061728486,0.064474533,0.064065603,0.064065603
19123,8.1,10.1,28.2,31.9,25.532395061728486,0.13414416,0.134108181,0.134108181
19125,8.2,9.8,29.8,33.1,25.532395061728486,0.0298793,0.149857635,0.149857635
19127,8.6,10.7,29.9,34.7,25.532395061728486,0.07447864900000001,0.0,0.0
19129,7.6,10.9,28.7,34.7,25.532395061728486,0.199256111,0.134852673,0.134852673
19131,8.7,9.7,28.5,30.3,25.532395061728486,0.278732695,0.092772985,0.092772985
19133,9.1,11.8,27.5,32.8,25.532395061728486,0.216286363,0.111160516,0.111160516
19135,8.4,10.7,28.0,32.4,25.532395061728486,0.126198889,0.0,0.0
19137,9.3,10.5,28.4,37.6,25.532395061728486,0.09256688,0.095960081,0.095960081
19139,7.3,9.2,30.2,34.2,25.532395061728486,0.09349508,0.06992518,0.06992518
19141,9.1,9.6,28.5,31.6,25.532395061728486,0.277546489,0.21343198600000002,0.21343198600000002
19143,8.4,11.5,28.1,34.4,25.532395061728486,0.0,0.0,0.0
19145,9.0,12.0,29.2,35.3,25.532395061728486,0.188857413,0.064532783,0.064532783
19147,9.0,10.6,28.1,35.7,25.532395061728486,0.0,0.0,0.0
19149,8.1,9.8,29.4,32.2,25.532395061728486,0.16061676800000002,0.12060786400000001,0.12060786400000001
19151,9.8,11.9,28.8,31.9,25.532395061728486,0.0,0.0,0.0
19153,8.1,8.6,27.1,29.2,25.532395061728486,0.15032755,0.158743275,0.158743275
19155,7.6,11.5,29.5,36.0,25.532395061728486,0.08658477199999999,0.085903273,0.085903273
19157,8.5,10.5,28.6,32.1,25.532395061728486,0.10549636,0.107135205,0.107135205
19159,9.3,11.4,27.9,34.9,25.532395061728486,0.0,0.0,0.0
19161,9.5,10.4,29.0,33.0,25.532395061728486,0.09669309599999999,0.099651221,0.099651221
19163,7.7,8.7,26.5,31.8,25.532395061728486,0.128375983,0.151703455,0.151703455
19165,8.9,11.0,27.9,29.4,25.532395061728486,0.0,0.0,0.0
19167,7.2,8.9,26.7,29.0,25.532395061728486,0.05954680000000001,0.115336928,0.115336928
19169,5.9,6.7,26.2,27.1,25.532395061728486,0.112000896,0.159450639,0.159450639
19171,8.8,9.9,27.7,31.3,25.532395061728486,0.112151629,0.0573033,0.0573033
19173,8.7,10.2,28.0,30.9,25.532395061728486,0.0,0.0,0.0
19175,8.5,11.8,26.9,37.8,25.532395061728486,0.159655145,0.159795462,0.159795462
19177,8.4,9.9,28.2,35.7,25.532395061728486,0.0,0.0,0.0
19179,9.1,12.8,28.7,35.6,25.532395061728486,0.084552296,0.085198228,0.085198228
19181,7.3,10.4,31.9,31.1,25.532395061728486,0.130644951,0.18767203300000002,0.18767203300000002
19183,7.9,9.4,28.7,31.5,25.532395061728486,0.138299834,0.181241504,0.181241504
19185,9.0,11.6,29.1,33.3,25.532395061728486,0.312842171,0.312744332,0.312744332
19187,8.7,10.0,29.0,31.1,25.532395061728486,0.182691304,0.216479502,0.216479502
19189,8.5,9.7,28.0,28.6,25.532395061728486,0.09160025599999999,0.094705938,0.094705938
19191,8.0,7.9,26.9,25.4,25.532395061728486,0.142687277,0.144453005,0.144453005
19193,9.0,10.1,29.6,34.3,25.532395061728486,0.108287967,0.08800148599999999,0.08800148599999999
19195,8.4,11.9,29.2,33.7,25.532395061728486,0.0,0.0,0.0
19197,9.1,10.7,27.9,34.4,25.532395061728486,0.07540340799999999,0.15576324,0.15576324
20001,9.9,10.9,31.4,34.2,25.532395061728486,0.074587902,0.0,0.0
20003,9.4,9.8,29.6,33.3,25.532395061728486,0.0,0.0,0.0
20005,8.9,8.7,31.6,33.1,25.532395061728486,0.117889773,0.18167504399999998,0.18167504399999998
20007,10.0,9.1,30.8,36.7,25.532395061728486,0.20483408399999997,0.20420665699999999,0.20420665699999999
20009,10.5,9.5,31.3,35.4,25.532395061728486,0.108987866,0.182581705,0.182581705
20011,8.7,13.0,30.6,33.9,25.532395061728486,0.065976117,0.0,0.0
20013,10.2,11.7,30.6,29.6,25.532395061728486,0.0,0.10188487,0.10188487
20015,9.3,9.9,30.5,31.9,25.532395061728486,0.076199765,0.0452987,0.0452987
20017,9.4,11.9,30.7,28.3,25.532395061728486,0.0,0.0,0.0
20019,10.7,12.6,29.9,34.1,25.532395061728486,0.0,0.287273772,0.287273772
20021,9.9,12.2,30.9,37.0,25.532395061728486,0.0461723,0.048107,0.048107
20023,10.6,13.7,29.2,33.5,25.532395061728486,0.0,0.0,0.0
20025,10.7,11.8,29.7,31.2,25.532395061728486,0.0,0.0,0.0
20027,9.5,14.1,30.0,36.2,25.532395061728486,0.0,0.0,0.0
20029,11.1,12.6,29.9,29.9,25.532395061728486,0.209533787,0.10655301,0.10655301
20031,9.2,9.9,30.7,30.5,25.532395061728486,0.0,0.0,0.0
20033,10.6,11.1,29.9,33.6,25.532395061728486,0.0,0.0,0.0
20035,8.9,11.2,30.4,36.0,25.532395061728486,0.0276281,0.0,0.0
20037,9.0,11.5,31.0,33.0,25.532395061728486,0.12831699400000002,0.050903500000000004,0.050903500000000004
20039,11.2,12.5,30.1,36.1,25.532395061728486,0.0,0.0,0.0
20041,9.6,11.0,30.6,31.9,25.532395061728486,0.0,0.0,0.0
20043,9.9,9.7,30.0,32.1,25.532395061728486,0.0,0.254000508,0.254000508
20045,6.2,6.5,26.6,24.2,25.532395061728486,0.072701497,0.137238924,0.137238924
20047,9.7,10.6,30.0,32.9,25.532395061728486,0.0,0.0,0.0
20049,10.9,12.4,29.9,32.5,25.532395061728486,0.0,0.0,0.0
20051,7.7,8.9,29.6,31.6,25.532395061728486,0.141078545,0.103401923,0.103401923
20053,9.6,11.7,29.4,33.3,25.532395061728486,0.0,0.0,0.0
20055,7.9,9.5,32.1,35.2,25.532395061728486,0.165289256,0.0268933,0.0268933
20057,8.0,8.7,31.2,30.6,25.532395061728486,0.12063453800000001,0.08621928400000001,0.08621928400000001
20059,8.9,8.9,31.4,33.8,25.532395061728486,0.0386548,0.0390457,0.0390457
20061,8.7,7.9,28.2,32.7,25.532395061728486,0.063417573,0.027238299999999997,0.027238299999999997
20063,11.7,11.9,29.5,30.2,25.532395061728486,0.0,0.366703337,0.366703337
20065,11.3,11.1,29.3,28.9,25.532395061728486,0.0,0.0,0.0
20067,8.7,7.8,30.7,35.6,25.532395061728486,0.0,0.0,0.0
20069,8.9,9.3,30.2,36.0,25.532395061728486,0.0,0.0,0.0
20071,10.2,10.7,31.1,32.6,25.532395061728486,0.0,0.0,0.0
20073,10.0,12.8,29.8,32.7,25.532395061728486,0.0,0.0,0.0
20075,9.2,8.9,29.8,37.1,25.532395061728486,0.0,0.0,0.0
20077,10.4,11.0,29.8,34.2,25.532395061728486,0.0,0.0,0.0
20079,8.8,10.3,28.6,31.0,25.532395061728486,0.057892099999999995,0.028719099999999997,0.028719099999999997
20081,8.4,9.8,30.3,33.9,25.532395061728486,0.0,0.0,0.0
20083,10.1,13.7,31.3,32.0,25.532395061728486,0.0,0.0,0.0
20085,9.4,10.4,30.4,33.4,25.532395061728486,0.0,0.073860699,0.073860699
20087,9.8,10.0,32.1,29.9,25.532395061728486,0.0,0.0,0.0
20089,11.2,13.0,29.6,29.6,25.532395061728486,0.0,0.0,0.0
20091,6.5,7.5,23.4,24.8,25.532395061728486,0.183538625,0.16368550099999998,0.16368550099999998
20093,9.2,9.8,30.1,28.7,25.532395061728486,0.0,0.0,0.0
20095,10.5,13.5,29.7,32.2,25.532395061728486,0.380469245,0.0,0.0
20097,11.6,10.3,29.7,32.8,25.532395061728486,0.0,0.0,0.0
20099,9.7,11.3,30.9,34.0,25.532395061728486,0.045958,0.0,0.0
20101,10.2,11.8,29.8,30.8,25.532395061728486,0.0,0.0,0.0
20103,9.1,10.3,30.8,32.8,25.532395061728486,0.053007500000000006,0.063454192,0.063454192
20105,10.0,10.4,29.8,31.2,25.532395061728486,0.307787011,0.0,0.0
20107,9.3,12.0,29.7,31.6,25.532395061728486,0.0,0.0,0.0
20109,10.7,13.5,30.4,31.1,25.532395061728486,0.7328691829999999,0.357909807,0.357909807
20111,8.5,10.4,29.7,34.7,25.532395061728486,0.118423779,0.0602192,0.0602192
20113,9.5,9.5,28.8,29.2,25.532395061728486,0.068441585,0.136794227,0.136794227
20115,10.2,9.4,30.4,30.9,25.532395061728486,0.0,0.0,0.0
20117,9.8,9.5,31.2,32.6,25.532395061728486,0.098804466,0.099940036,0.099940036
20119,9.4,9.5,30.2,27.0,25.532395061728486,0.0,0.0,0.0
20121,8.5,11.0,29.2,34.1,25.532395061728486,0.12328556,0.09140210800000001,0.09140210800000001
20123,10.1,12.4,29.3,32.1,25.532395061728486,0.15576324,0.318268619,0.318268619
20125,10.2,14.3,30.4,35.1,25.532395061728486,0.112394279,0.14677821800000002,0.14677821800000002
20127,10.8,12.3,30.1,35.1,25.532395061728486,0.167841558,0.175500176,0.175500176
20129,9.5,11.1,29.3,31.9,25.532395061728486,0.0,0.0,0.0
20131,10.0,8.9,28.6,30.4,25.532395061728486,0.0,0.0,0.0
20133,10.0,12.2,31.5,33.5,25.532395061728486,0.181071946,0.06091619999999999,0.06091619999999999
20135,11.1,10.8,28.8,31.1,25.532395061728486,0.0,0.0,0.0
20137,9.0,10.7,29.6,32.4,25.532395061728486,0.0,0.0,0.0
20139,9.0,11.5,32.2,37.1,25.532395061728486,0.0,0.0,0.0
20141,11.0,12.1,30.4,33.2,25.532395061728486,0.0,0.0,0.0
20143,9.4,12.1,29.7,37.9,25.532395061728486,0.0,0.0,0.0
20145,9.7,12.8,30.2,30.3,25.532395061728486,0.0,0.0,0.0
20147,10.8,11.2,29.8,28.8,25.532395061728486,0.0,0.18073377899999998,0.18073377899999998
20149,8.3,10.5,29.9,31.3,25.532395061728486,0.09431293,0.131021531,0.131021531
20151,9.5,11.7,30.9,33.8,25.532395061728486,0.206846623,0.203045685,0.203045685
20153,11.0,12.3,29.8,32.3,25.532395061728486,0.0,0.0,0.0
20155,10.1,11.9,31.4,35.7,25.532395061728486,0.062309199999999995,0.06270182099999999,0.06270182099999999
20157,11.1,10.8,30.4,30.9,25.532395061728486,0.198216056,0.208203206,0.208203206
20159,9.3,11.3,30.7,32.6,25.532395061728486,0.0,0.0,0.0
20161,6.4,5.6,26.3,23.8,25.532395061728486,0.05714690000000001,0.06649466700000001,0.06649466700000001
20163,9.9,10.5,29.3,32.8,25.532395061728486,0.0,0.0,0.0
20165,10.7,11.2,29.1,32.6,25.532395061728486,0.0,0.0,0.0
20167,10.6,11.6,29.2,30.4,25.532395061728486,0.0,0.0,0.0
20169,8.7,11.3,32.3,35.1,25.532395061728486,0.126894351,0.08967805599999999,0.08967805599999999
20171,9.7,9.7,30.6,32.1,25.532395061728486,0.41467966,0.19685039399999998,0.19685039399999998
20173,9.3,10.8,29.1,31.4,25.532395061728486,0.084847456,0.082546683,0.082546683
20175,7.5,8.3,33.4,38.6,25.532395061728486,0.0439967,0.0426167,0.0426167
20177,9.5,10.7,30.6,32.9,25.532395061728486,0.084848348,0.095288275,0.095288275
20179,10.6,11.8,29.2,31.5,25.532395061728486,0.0,0.0,0.0
20181,10.2,9.4,29.6,29.9,25.532395061728486,0.16655563,0.163666121,0.163666121
20183,11.1,10.6,29.3,34.1,25.532395061728486,0.0,0.0,0.0
20185,10.6,11.9,30.6,32.5,25.532395061728486,0.0,0.0,0.0
20187,9.7,11.1,30.4,31.3,25.532395061728486,0.0,0.0,0.0
20189,9.4,10.0,29.4,34.8,25.532395061728486,0.0,0.0,0.0
20191,9.6,11.1,31.1,31.1,25.532395061728486,0.0,0.0,0.0
20193,9.1,8.7,30.9,35.0,25.532395061728486,0.128982329,0.0,0.0
20195,10.4,11.1,29.8,29.7,25.532395061728486,0.0,0.0,0.0
20197,8.9,9.7,29.7,30.9,25.532395061728486,0.141663125,0.28481914,0.28481914
20199,10.8,11.7,30.3,33.1,25.532395061728486,0.0,0.0,0.0
20201,10.5,12.7,28.9,30.7,25.532395061728486,0.0,0.0,0.0
20203,10.0,10.8,30.2,29.4,25.532395061728486,0.0,0.0,0.0
20205,10.2,13.6,30.1,32.9,25.532395061728486,0.0,0.0,0.0
20207,10.6,11.7,29.5,33.4,25.532395061728486,0.0,0.0,0.0
20209,10.9,11.9,35.8,36.2,25.532395061728486,0.070325286,0.0371204,0.0371204
21001,12.9,15.1,32.6,34.3,20.200000000000006,0.053393100000000006,0.0,0.0
21003,11.2,13.7,32.2,33.9,20.200000000000006,0.050477,0.0,0.0
21005,10.4,12.2,31.8,34.6,20.200000000000006,0.09377344300000001,0.0,0.0
21007,11.9,13.2,29.7,34.2,20.200000000000006,0.0,0.0,0.0
21009,12.3,13.4,28.6,31.0,20.200000000000006,0.071138934,0.04635209999999999,0.04635209999999999
21011,12.5,14.1,31.0,30.4,20.200000000000006,0.0,0.0,0.0
21013,13.9,14.6,33.1,37.9,20.200000000000006,0.069766631,0.107999136,0.107999136
21015,8.6,11.9,29.8,32.5,20.200000000000006,0.11918849699999999,0.102837525,0.102837525
21017,12.9,13.8,34.6,34.1,20.200000000000006,0.0,0.0,0.0
21019,14.3,15.7,33.6,38.5,20.200000000000006,0.081033994,0.0614351,0.0614351
21021,11.6,11.2,29.6,32.2,20.200000000000006,0.10601830599999999,0.168316165,0.168316165
21023,12.0,14.6,31.7,32.4,20.200000000000006,0.0,0.0,0.0
21025,15.7,15.7,37.5,41.6,20.200000000000006,0.0,0.0,0.0
21027,11.1,14.8,29.7,36.6,20.200000000000006,0.0,0.050281599999999996,0.050281599999999996
21029,10.0,13.2,32.3,32.8,20.200000000000006,0.09492426400000001,0.089795395,0.089795395
21031,11.8,14.1,33.2,33.2,20.200000000000006,0.0,0.0,0.0
21033,12.4,12.6,34.5,35.0,20.200000000000006,0.07694675299999999,0.0,0.0
21035,10.4,10.3,28.8,30.1,20.200000000000006,0.081331671,0.0261219,0.0261219
21037,9.9,10.9,29.0,31.6,20.200000000000006,0.100374732,0.119782649,0.119782649
21039,12.3,13.1,32.1,33.4,20.200000000000006,0.0,0.0,0.0
21041,11.3,12.5,31.1,35.3,20.200000000000006,0.09214891300000001,0.0,0.0
21043,10.4,14.3,32.8,38.9,20.200000000000006,0.071981285,0.073467289,0.073467289
21045,14.1,14.4,34.6,36.4,20.200000000000006,0.062711652,0.062928702,0.062928702
21047,11.5,10.8,29.4,36.5,20.200000000000006,0.0408402,0.08080808099999999,0.08080808099999999
21049,11.1,12.4,29.0,30.6,20.200000000000006,0.0561687,0.027965800000000002,0.027965800000000002
21051,11.8,14.1,32.1,38.0,20.200000000000006,0.0,0.0,0.0
21053,12.4,12.7,31.1,34.9,20.200000000000006,0.097780385,0.09837678300000001,0.09837678300000001
21055,10.7,13.9,30.6,33.8,20.200000000000006,0.0,0.0,0.0
21057,13.0,13.6,32.0,31.8,20.200000000000006,0.0,0.0,0.0
21059,11.8,11.3,30.3,30.4,20.200000000000006,0.09349580800000001,0.111930806,0.111930806
21061,12.9,16.1,32.2,31.2,20.200000000000006,0.0,0.0,0.0
21063,12.1,13.2,30.8,33.7,20.200000000000006,0.0,0.0,0.0
21065,12.4,14.6,31.1,35.1,20.200000000000006,0.0,0.0,0.0
21067,9.7,9.0,29.0,27.3,20.200000000000006,0.143582871,0.154441645,0.154441645
21069,10.5,13.5,31.3,34.5,20.200000000000006,0.140056022,0.068752149,0.068752149
21071,13.5,13.4,35.8,37.6,20.200000000000006,0.0,0.0,0.0
21073,10.9,13.4,31.3,33.2,20.200000000000006,0.121819991,0.080192462,0.080192462
21075,12.5,14.6,31.7,32.0,20.200000000000006,0.0,0.0,0.0
21077,11.0,12.6,31.3,35.8,20.200000000000006,0.0,0.0,0.0
21079,12.1,12.8,31.2,30.5,20.200000000000006,0.0,0.0,0.0
21081,9.5,12.7,32.7,36.3,20.200000000000006,0.12147224400000001,0.040201,0.040201
21083,11.7,10.7,32.2,30.1,20.200000000000006,0.054153599999999996,0.079749056,0.079749056
21085,12.4,14.7,29.8,36.5,20.200000000000006,0.0390335,0.076353363,0.076353363
21087,12.0,13.3,29.8,38.1,20.200000000000006,0.0,0.0,0.0
21089,13.5,14.4,32.0,39.8,20.200000000000006,0.026988400000000003,0.0275421,0.0275421
21091,10.8,13.9,30.4,34.5,20.200000000000006,0.0,0.0,0.0
21093,12.1,11.6,29.4,32.9,20.200000000000006,0.079009224,0.101601611,0.101601611
21095,14.5,16.9,30.4,36.5,20.200000000000006,0.0338593,0.03550759999999999,0.03550759999999999
21097,11.8,13.1,31.9,30.1,20.200000000000006,0.10585371,0.0537866,0.0537866
21099,10.8,13.1,32.7,37.1,20.200000000000006,0.05495409999999999,0.107544228,0.107544228
21101,12.4,14.0,32.3,32.6,20.200000000000006,0.065164976,0.06456194700000001,0.06456194700000001
21103,12.2,11.4,32.5,31.6,20.200000000000006,0.0,0.0,0.0
21105,12.9,14.1,30.9,35.2,20.200000000000006,0.0,0.0,0.0
21107,11.0,13.3,33.1,35.0,20.200000000000006,0.063937256,0.021562900000000003,0.021562900000000003
21109,11.1,13.7,33.1,37.5,20.200000000000006,0.0,0.0,0.0
21111,11.9,11.9,31.8,31.6,20.200000000000006,0.10180465699999999,0.10131232400000001,0.10131232400000001
21113,11.8,9.3,28.1,31.5,20.200000000000006,0.10383569,0.118075371,0.118075371
21115,12.2,15.3,34.2,37.2,20.200000000000006,0.0430663,0.042988599999999995,0.042988599999999995
21117,9.9,10.8,27.7,28.5,20.200000000000006,0.131877241,0.13420444199999998,0.13420444199999998
21119,14.3,16.1,31.5,40.2,20.200000000000006,0.0,0.0,0.0
21121,12.2,16.2,33.5,39.3,20.200000000000006,0.0,0.031448500000000004,0.031448500000000004
21123,12.6,13.7,30.3,33.6,20.200000000000006,0.14112334199999998,0.141043724,0.141043724
21125,13.9,14.2,35.0,37.8,20.200000000000006,0.0341804,0.0166625,0.0166625
21127,11.7,17.7,33.6,42.2,20.200000000000006,0.0,0.0,0.0
21129,12.4,16.0,32.3,33.9,20.200000000000006,0.0,0.0,0.0
21131,14.0,16.0,32.8,43.2,20.200000000000006,0.0,0.0,0.0
21133,15.2,17.5,35.7,38.6,20.200000000000006,0.0,0.0,0.0
21135,11.7,14.6,33.8,38.3,20.200000000000006,0.0,0.0,0.0
21137,11.5,12.3,36.0,30.8,20.200000000000006,0.0403616,0.0409082,0.0409082
21139,12.1,12.3,29.3,29.7,20.200000000000006,0.0,0.0,0.0
21141,11.6,11.8,31.4,35.2,20.200000000000006,0.0372135,0.0,0.0
21143,11.8,14.3,32.8,33.3,20.200000000000006,0.0,0.0,0.0
21145,11.6,11.5,30.1,33.7,20.200000000000006,0.152313644,0.091861106,0.091861106
21147,12.9,15.6,31.4,34.3,20.200000000000006,0.0,0.0,0.0
21149,13.4,17.5,31.3,36.8,20.200000000000006,0.0,0.0,0.0
21151,9.4,10.5,30.4,32.2,20.200000000000006,0.133658975,0.09159606099999999,0.09159606099999999
21153,11.6,13.4,30.4,33.7,20.200000000000006,0.0,0.0,0.0
21155,11.2,11.1,31.1,30.6,20.200000000000006,0.050584199999999996,0.0,0.0
21157,10.5,11.1,32.3,34.1,20.200000000000006,0.09550794300000001,0.129228185,0.129228185
21159,11.8,13.9,36.1,39.3,20.200000000000006,0.076687117,0.079763899,0.079763899
21161,12.1,13.0,31.2,30.1,20.200000000000006,0.0572607,0.0582547,0.0582547
21163,11.3,11.6,33.9,35.9,20.200000000000006,0.035207499999999996,0.10295480300000001,0.10295480300000001
21165,13.6,12.3,32.2,33.3,20.200000000000006,0.0,0.0,0.0
21167,13.0,12.2,31.1,35.8,20.200000000000006,0.0,0.09381303099999999,0.09381303099999999
21169,11.5,15.7,30.5,33.8,20.200000000000006,0.0,0.0,0.0
21171,10.8,13.3,32.0,29.9,20.200000000000006,0.18233202699999998,0.0,0.0
21173,12.1,13.3,31.9,32.2,20.200000000000006,0.151474988,0.10919414699999999,0.10919414699999999
21175,11.6,14.7,34.1,35.5,20.200000000000006,0.071797817,0.0,0.0
21177,12.2,12.4,31.2,37.8,20.200000000000006,0.09522298,0.0320441,0.0320441
21179,10.5,11.3,28.2,32.4,20.200000000000006,0.139619305,0.133892707,0.133892707
21181,12.2,12.5,33.2,32.5,20.200000000000006,0.0,0.0,0.0
21183,13.0,16.0,31.1,37.2,20.200000000000006,0.041862,0.041706599999999996,0.041706599999999996
21185,9.6,10.3,29.3,28.0,20.200000000000006,0.0334577,0.031501,0.031501
21187,11.2,11.4,30.7,30.0,20.200000000000006,0.0,0.0,0.0
21189,12.2,13.1,29.7,33.6,20.200000000000006,0.0,0.0,0.0
21191,11.0,15.0,32.3,32.4,20.200000000000006,0.067631543,0.0,0.0
21193,12.9,14.5,36.0,37.0,20.200000000000006,0.0,0.0,0.0
21195,15.7,16.1,35.7,38.9,20.200000000000006,0.0459735,0.0158645,0.0158645
21197,14.4,13.4,34.0,36.3,20.200000000000006,0.0,0.0,0.0
21199,11.2,13.4,30.0,33.6,20.200000000000006,0.06378466299999999,0.078339209,0.078339209
21201,11.6,13.7,33.1,34.6,20.200000000000006,0.0,0.0,0.0
21203,10.3,13.2,31.7,36.0,20.200000000000006,0.0,0.0,0.0
21205,10.3,11.1,33.9,34.4,20.200000000000006,0.128534704,0.084548721,0.084548721
21207,12.3,12.2,31.9,34.6,20.200000000000006,0.0567151,0.056262,0.056262
21209,9.9,10.6,32.6,29.4,20.200000000000006,0.043173199999999995,0.05849780000000001,0.05849780000000001
21211,10.4,11.6,32.6,33.0,20.200000000000006,0.0481047,0.044568199999999995,0.044568199999999995
21213,12.5,11.6,31.4,35.4,20.200000000000006,0.05804840000000001,0.16829350399999998,0.16829350399999998
21215,10.2,12.3,32.1,30.3,20.200000000000006,0.058924000000000004,0.0,0.0
21217,12.2,14.0,30.7,35.4,20.200000000000006,0.205195551,0.079185968,0.079185968
21219,11.1,12.2,32.3,33.7,20.200000000000006,0.0,0.0,0.0
21221,11.5,13.8,31.4,33.4,20.200000000000006,0.070313599,0.0,0.0
21223,11.1,12.8,32.0,34.0,20.200000000000006,0.0,0.0,0.0
21225,12.3,11.6,33.8,30.7,20.200000000000006,0.133297787,0.065941312,0.065941312
21227,9.8,9.2,29.3,31.6,20.200000000000006,0.0622914,0.09961813,0.09961813
21229,11.7,13.2,29.1,32.9,20.200000000000006,0.08658008699999999,0.0,0.0
21231,12.2,14.2,31.2,37.1,20.200000000000006,0.09618621699999999,0.0,0.0
21233,12.0,13.9,33.4,35.6,20.200000000000006,0.0,0.075551526,0.075551526
21235,13.2,13.5,31.8,36.3,20.200000000000006,0.055564800000000004,0.0281666,0.0281666
21237,12.2,12.6,31.5,32.3,20.200000000000006,0.0,0.138619351,0.138619351
21239,10.6,12.4,30.9,29.5,20.200000000000006,0.0,0.039119,0.039119
22001,10.3,12.9,31.0,33.1,25.532395061728486,0.113911897,0.096021509,0.096021509
22003,12.5,11.2,33.8,34.4,25.532395061728486,0.0386653,0.0388908,0.0388908
22005,9.0,11.0,31.1,31.3,25.532395061728486,0.123607044,0.15380803,0.15380803
22007,11.6,14.4,32.8,34.8,25.532395061728486,0.08507742,0.0434141,0.0434141
22009,11.8,14.2,34.3,37.0,25.532395061728486,0.0,0.0486086,0.0486086
22011,11.5,12.6,30.8,35.8,25.532395061728486,0.028456,0.055251699999999994,0.055251699999999994
22013,13.5,14.0,36.4,38.2,25.532395061728486,0.0,0.0,0.0
22015,11.2,12.0,29.2,34.7,25.532395061728486,0.104178423,0.079959061,0.079959061
22017,12.7,12.0,31.2,34.3,25.532395061728486,0.10266737699999999,0.10688709199999999,0.10688709199999999
22019,12.0,11.6,33.7,32.3,25.532395061728486,0.08896797199999999,0.070992475,0.070992475
22021,11.1,12.1,31.2,36.3,25.532395061728486,0.09818360300000001,0.101071356,0.101071356
22023,10.9,11.7,30.4,31.5,25.532395061728486,0.0,0.0,0.0
22025,12.9,11.0,32.1,35.3,25.532395061728486,0.0,0.0,0.0
22027,12.6,12.0,32.7,37.0,25.532395061728486,0.0,0.0,0.0
22029,12.1,14.5,33.1,38.3,25.532395061728486,0.096497153,0.0488615,0.0488615
22031,12.9,14.1,34.4,38.9,25.532395061728486,0.0378601,0.110529806,0.110529806
22033,10.8,11.6,29.6,32.9,25.532395061728486,0.141674455,0.152452011,0.152452011
22035,13.5,16.3,36.1,42.1,25.532395061728486,0.0,0.0,0.0
22037,12.5,17.2,34.5,42.1,25.532395061728486,0.048811400000000005,0.0504719,0.0504719
22039,11.4,12.3,31.6,41.9,25.532395061728486,0.029344400000000003,0.029673599999999998,0.029673599999999998
22041,12.1,13.5,34.6,38.0,25.532395061728486,0.0483629,0.0489213,0.0489213
22043,11.4,12.0,32.1,33.8,25.532395061728486,0.0,0.0,0.0
22045,12.6,12.9,33.2,36.1,25.532395061728486,0.068145887,0.094705938,0.094705938
22047,12.1,12.7,33.4,39.7,25.532395061728486,0.0299464,0.0,0.0
22049,10.9,13.6,29.8,34.8,25.532395061728486,0.124084874,0.12504689300000002,0.12504689300000002
22051,12.2,11.6,30.6,35.4,25.532395061728486,0.10418571900000001,0.11704872,0.11704872
