FIPS,GROCPTH09,GROCPTH14,SUPERCPTH09,SUPERCPTH14,CONVSPTH09,CONVSPTH14,SPECSPTH09,SPECSPTH14,SNAPSPTH12,SNAPSPTH16,WICSPTH08,WICSPTH12
4013,0.134602983,0.120865406,0.0218204,0.023243299999999998,0.262633555,0.240752145,0.0602033,0.0496674,0.5313064964997692,0.5054996110846489,0.0997913,0.1062867
4015,0.09514462,0.09342991,0.015022799999999998,0.0196695,0.450685041,0.442562733,0.025038099999999997,0.05900840000000001,0.6299159674886312,0.7373158131505309,0.1124739,0.09836030000000001
4017,0.167331344,0.129508515,0.018592400000000002,0.0185012,0.511290218,0.527284669,0.009296200000000001,0.0092506,0.7820232692774572,0.785420415780513,0.23142379999999999,0.23343979999999998
4019,0.131204002,0.126429046,0.0123004,0.0129416,0.289058816,0.288696248,0.0553517,0.05176619999999999,0.5910790808220662,0.627005416880698,0.09209450000000001,0.0876668
4021,0.094331532,0.072154021,0.020009700000000002,0.0149284,0.211531315,0.186605228,0.040019400000000004,0.024880700000000002,0.4053024924812515,0.395621286695019,0.10028569999999999,0.07744630000000001
4023,0.19144455600000002,0.17132455300000002,0.021271599999999998,0.021415599999999996,0.382889111,0.364064675,0.127629704,0.128493415,0.5584564756287479,0.62882824109311,0.1159205,0.1057015
4025,0.161006194,0.14622288,0.0236774,0.022847299999999997,0.38357358,0.32900148100000004,0.0473548,0.077680905,0.6348848036795102,0.643947118752272,0.0977062,0.10346269999999999
4027,0.175516483,0.152523776,0.025811200000000003,0.0295207,0.33038396800000003,0.319807918,0.0464602,0.024600599999999997,0.5332746731192902,0.544664958104566,0.1189867,0.1299857
5001,0.26131493699999997,0.215123158,0.052263,0.0537808,0.5226298739999999,0.860492632,0.0,0.0537808,0.948373209118498,1.11635738076937,0.26115120000000003,0.2646623
5003,0.364963504,0.190949017,0.0456204,0.0477373,0.638686131,0.7637960659999999,0.0,0.0,1.0066282599269032,0.9271910989654499,0.2704408,0.27875859999999997
5005,0.168427131,0.17132927,0.024061000000000003,0.024475599999999997,0.649647506,0.48951220100000004,0.048122000000000005,0.04895119999999999,0.6861885272526473,0.878752455636193,0.1430411,0.1218086
5007,0.138491367,0.123802724,0.0323147,0.0330141,0.364693934,0.354901144,0.0415474,0.0412676,0.564362431903376,0.539765871310524,0.09567460000000001,0.0904128
5009,0.108565845,0.107538445,0.027141500000000002,0.0268846,0.48854630299999996,0.64523067,0.05428290000000001,0.107538445,0.9800769773443709,1.12141682750733,0.10850989999999999,0.10716099999999999
5011,0.2600104,0.269106566,0.0,0.0,0.606690934,0.44851094399999997,0.0,0.0,0.8554882863911556,0.909421607857403,0.1680813,0.1754848
5013,0.368935621,0.0,0.0,0.0,0.368935621,0.576701269,0.368935621,0.0,0.8793417498900821,0.777604976671851,0.18782870000000002,0.1884304
5015,0.18410781399999998,0.18021914600000002,0.0368216,0.03604380000000001,0.552323441,0.612745098,0.18410781399999998,0.144175317,0.8601955813111192,0.8530468542766891,0.18191079999999998,0.1810938
5017,0.42190532399999997,0.268336315,0.0,0.0,0.9281917140000001,0.894454383,0.0,0.0,1.3047027610134403,1.41617176793056,0.332088,0.3498645
5019,0.21645021600000003,0.088589653,0.043289999999999995,0.0442948,0.432900433,0.48724309,0.0,0.0442948,0.5740611556795722,0.7282517544246809,0.1674832,0.1743983
5021,0.186846039,0.264585263,0.0,0.0,0.373692078,0.595316841,0.0,0.0,0.9085692425401684,0.804289544235925,0.1901864,0.1912777
5023,0.347893313,0.31208551100000004,0.0386548,0.039010699999999995,0.579822188,0.6241710229999999,0.115964438,0.039010699999999995,0.8589067989253977,0.9730578425163611,0.1578906,0.1549907
5025,0.23124060600000002,0.118357202,0.0,0.0,0.578101515,0.59178601,0.0,0.0,0.7051504965032264,0.9707559762164789,0.11631960000000001,0.11591510000000001
5027,0.16245634,0.125349935,0.04061409999999999,0.0417833,0.690439444,0.6685329879999999,0.08122817,0.0417833,0.8274424876394394,0.9134903699984659,0.24892129999999998,0.2451681
5029,0.188173308,0.18972632,0.0470433,0.0474316,0.75269323,0.758905279,0.0470433,0.0,0.9199668029000488,1.11843466908662,0.1934517,0.1409311
